1.499991321499999919e-01 4.938136771636001399e+00 5.717037591926560358e-01 3.823714420501432176e+00 4.077305456961897723e-01
2.500000000000000555e-01 4.537244951256022674e+00 1.471251179907416828e+00 3.540270289618197896e+00 1.049713173899824437e+00
3.999989293000000279e-01 3.613450054995302363e+00 1.957133210684658620e+00 2.883456897531115448e+00 1.396017716560470356e+00
5.499980614499999643e-01 2.995593116085585983e+00 2.018751091578121049e+00 2.443827849563261267e+00 1.446840259491300129e+00
6.499991321500000474e-01 2.684940217910311677e+00 1.980021543711848908e+00 2.221606173323256161e+00 1.421985005495274512e+00
7.999989293000000501e-01 2.338630055625209536e+00 1.904765808317762321e+00 1.972271321004826827e+00 1.371634482955635281e+00
9.499980614499999865e-01 2.068011173418102810e+00 1.804907682828861715e+00 1.778103270907439137e+00 1.304541836585533687e+00
1.049999132149999959e+00 1.929908775219509431e+00 1.743412377499026000e+00 1.677336439873121421e+00 1.263187151474311598e+00
1.150000000000000133e+00 1.811322173745483433e+00 1.685600478579337480e+00 1.590226987854212792e+00 1.224080005062013088e+00
1.250000000000000222e+00 1.708750632436196959e+00 1.631272784862959124e+00 1.514089908532673556e+00 1.187190729771572695e+00
1.399998929300000139e+00 1.579143005432743774e+00 1.562052299093058760e+00 1.416367775138498875e+00 1.139389618079903466e+00
1.549997858600000056e+00 1.463146229741392190e+00 1.494800769031431109e+00 1.328888455187132944e+00 1.092195254752092115e+00
1.649998061449999831e+00 1.397373666727886210e+00 1.455244849345051605e+00 1.278345803191710983e+00 1.064025186802190159e+00
1.749998264300000050e+00 1.335873357990134291e+00 1.419148142981708105e+00 1.230928811786455634e+00 1.037804671554727109e+00
1.849999132150000003e+00 1.278178644945316744e+00 1.385239594401747931e+00 1.186226665308992567e+00 1.012845020975103649e+00
1.999998929300000006e+00 1.197226330295032781e+00 1.339682357149021508e+00 1.123006748072999939e+00 9.782831500828983451e-01
2.149997858599999923e+00 1.118633807843568695e+00 1.294790673692006733e+00 1.062097871426500584e+00 9.432100067637977370e-01
2.249998061449999920e+00 1.068740388364016303e+00 1.266172852784250402e+00 1.023332475149681731e+00 9.203636611020842295e-01
2.349998264300000361e+00 1.019883044013006446e+00 1.237235123164490691e+00 9.854661930282780924e-01 8.968865768884596301e-01
2.449999132150000314e+00 9.722096269966740145e-01 1.207817219633127825e+00 9.486812690463900521e-01 8.726401186371258722e-01
2.599998929300000317e+00 9.030921677034905448e-01 1.162957106112978867e+00 8.956286584161949893e-01 8.350262499880860556e-01
2.749997878600000334e+00 8.355173460969040899e-01 1.114352080789324129e+00 8.445170254028178114e-01 7.938626713230476639e-01
2.849997898600000301e+00 7.929461915383099191e-01 1.080257528689921864e+00 8.126262755931354942e-01 7.647213005846357214e-01
