9.690394934999999044e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.469038179000000444e-01 8.947606505411088073e-04 1.220045912438588341e-03
3.500001179000000184e-01 1.894486340342876329e-01 1.968898017328626349e-01
4.500002493499999923e-01 5.927056890752837592e-01 6.149591200211763642e-01
5.549290493499999810e-01 9.248967168082439239e-01 9.580181461131472842e-01
6.858670357999999689e-01 1.274978552588578617e+00 1.317936868829659325e+00
8.192164858000000605e-01 1.595427400269085583e+00 1.642449820170633457e+00
9.382783678999999655e-01 1.844854042969792385e+00 1.881690724040257390e+00
1.050000000000000044e+00 2.054347748968838427e+00 2.066730192804916655e+00
1.150000000000000133e+00 2.236642378066953096e+00 2.230445818061458141e+00
1.250000000000000222e+00 2.410689160854650570e+00 2.382870892795420747e+00
1.350000107900000135e+00 2.577263781317614022e+00 2.525653271395221555e+00
1.450000215799999825e+00 2.737760763174923895e+00 2.659937160163139858e+00
1.550000239350000086e+00 2.892771316762343226e+00 2.786213034637797570e+00
1.680938262900000035e+00 3.092084389436425163e+00 2.947957193112160645e+00
1.819216512899999749e+00 3.295270041805679728e+00 3.110823917419277773e+00
1.938278381449999754e+00 3.467942586199955102e+00 3.243134226417988764e+00
2.050000000000000266e+00 3.627881846525278231e+00 3.359312698447299628e+00
2.149999999999999911e+00 3.773791454803242740e+00 3.466433239703810898e+00
2.250000000000000000e+00 3.922507288306346318e+00 3.574364733519652226e+00
2.350000000000000089e+00 4.074696770623135400e+00 3.683877572892882757e+00
2.450000000000000622e+00 4.231044492829992620e+00 3.795338104206670948e+00
2.550000107900000312e+00 4.392177257904800847e+00 3.909023383054074596e+00
2.650000229349999792e+00 4.557952729842990713e+00 4.025042608773523156e+00
2.750000242899999670e+00 4.727676145955279630e+00 4.143216918721586595e+00
2.850000242899999758e+00 4.901163895048555652e+00 4.263279859987236797e+00
2.950000242899999847e+00 5.076241966936813732e+00 4.383314440341989915e+00
3.050000242900000380e+00 5.251854308357734702e+00 4.502326319057139870e+00
3.179469994349999773e+00 5.479259855803678469e+00 4.658556199115059471e+00
3.329469872899999849e+00 5.739741913967434606e+00 4.838708572328586754e+00
3.450000000000000178e+00 5.937918978192625374e+00 4.964195657393195127e+00
3.550000107900000312e+00 6.099322779482266199e+00 5.069040530875755124e+00
3.650000229350000236e+00 6.256284521880842497e+00 5.170711901550474998e+00
3.750000242899999225e+00 6.408920602591746452e+00 5.269185996098627811e+00
3.850000242900000202e+00 6.557097145108000014e+00 5.364303392368178436e+00
4.000000121449999391e+00 6.772622021119794056e+00 5.503214667436447272e+00
4.150000000000000355e+00 6.978906552501951133e+00 5.634715887454799343e+00
4.250000107900000046e+00 7.112446966263729742e+00 5.720518791071332210e+00
4.350000229349999969e+00 7.242856606058302837e+00 5.804703991713465960e+00
4.500000121450000279e+00 7.433973986871134976e+00 5.929842726907001094e+00
4.650000000000000355e+00 7.617203240716859725e+00 6.050031395217366104e+00
4.750000107900000046e+00 7.735959084518499118e+00 6.129383211130013720e+00
4.850000229349999969e+00 7.851837201670076816e+00 6.207924062738483073e+00
5.000000121449999391e+00 8.021174361607419812e+00 6.325560073233880587e+00
5.149999999999999467e+00 8.182495915370301631e+00 6.439826190054863453e+00
5.250000107900000046e+00 8.286284364564371785e+00 6.515492421537263823e+00
5.350000229349999969e+00 8.386875376778380797e+00 6.590608719529956971e+00
5.500000121450000279e+00 8.532001146582823381e+00 6.702192088780952517e+00
5.650000000000000355e+00 8.667595744451329409e+00 6.810096832304640024e+00
5.750000107900000934e+00 8.752720915447588013e+00 6.879653530325754218e+00
5.850000229349999969e+00 8.833243822477486518e+00 6.946987122660110536e+00
6.000000121449999391e+00 8.945499860432619244e+00 7.042423879654680086e+00
6.149999999999999467e+00 9.044688653223449393e+00 7.129685005373570306e+00
6.250000107900000046e+00 9.103769236718880720e+00 7.182173210441416877e+00
6.350000229349999969e+00 9.156851559631681070e+00 7.229529683854371669e+00
6.500000121449999391e+00 9.226166965422834210e+00 7.290351166914962100e+00
6.650000000000000355e+00 9.279439004982521055e+00 7.337411948267777539e+00
6.750000107900000046e+00 9.307020898850577595e+00 7.361349820247780507e+00
6.850000229349999969e+00 9.328031275125203692e+00 7.379174849415413462e+00
6.974365554350000274e+00 9.345934043152478665e+00 7.393827199574659836e+00
7.124365432900000350e+00 9.354504249099854007e+00 7.400328205929428194e+00
7.250000107900000934e+00 9.349497887843215338e+00 7.395464266735484848e+00
7.350000229350000858e+00 9.339214285789521952e+00 7.387017334497700816e+00
7.450000276199999938e+00 9.323294282263608679e+00 7.374540269884379384e+00
7.550000309499999673e+00 9.301932504301447580e+00 7.358413749863510489e+00
7.650000685300000214e+00 9.275048153492233993e+00 7.338715028806987561e+00
7.800000530550001088e+00 9.227960780809997487e+00 7.305702242578491656e+00
7.950000107900001112e+00 9.166713771359310314e+00 7.263679963790145244e+00
8.050000229350001035e+00 9.120273641954282695e+00 7.233150133983947683e+00
