9.690394934999999044e-02 0.000000000000000000e+00
2.469038179000000444e-01 0.000000000000000000e+00
3.500001179000000184e-01 0.000000000000000000e+00
4.500002493499999923e-01 0.000000000000000000e+00
5.549290493499999810e-01 0.000000000000000000e+00
6.858670357999999689e-01 0.000000000000000000e+00
8.192164858000000605e-01 0.000000000000000000e+00
9.382783678999999655e-01 0.000000000000000000e+00
1.050000000000000044e+00 4.345856038542084826e-02
1.150000000000000133e+00 1.624014348948287501e-01
1.250000000000000222e+00 3.185248678313033488e-01
1.350000107900000135e+00 4.661880465381849081e-01
1.450000215799999825e+00 6.050818793162628939e-01
1.550000239350000086e+00 7.356988671376998301e-01
1.680938262900000035e+00 8.952965673205495190e-01
1.819216512899999749e+00 1.050230843883859233e+00
1.938278381449999754e+00 1.172641576927129226e+00
2.050000000000000266e+00 1.287410276358676553e+00
2.149999999999999911e+00 1.399235792169019943e+00
2.250000000000000000e+00 1.513008889086565167e+00
2.350000000000000089e+00 1.620497421005502314e+00
2.450000000000000622e+00 1.721860828653205999e+00
2.550000107900000312e+00 1.817556382516278157e+00
2.650000229349999792e+00 1.908092381173204455e+00
2.750000242899999670e+00 1.993956054238550157e+00
2.850000242899999758e+00 2.075581298293761368e+00
2.950000242899999847e+00 2.153333830391111814e+00
3.050000242900000380e+00 2.227509581268833916e+00
3.179469994349999773e+00 2.318686828404362021e+00
3.329469872899999849e+00 2.417878595057725288e+00
3.450000000000000178e+00 2.492764960108464933e+00
3.550000107900000312e+00 2.551816296143553764e+00
3.650000229350000236e+00 2.608223245153553194e+00
3.750000242899999225e+00 2.662089236544824988e+00
3.850000242900000202e+00 2.713512388253560559e+00
4.000000121449999391e+00 2.786358823290222109e+00
4.150000000000000355e+00 2.854224437939015147e+00
4.250000107900000046e+00 2.896785486857647474e+00
4.350000229349999969e+00 2.937337722225393133e+00
4.500000121450000279e+00 2.994621604974910145e+00
4.650000000000000355e+00 3.047779074797180243e+00
4.750000107900000046e+00 3.080989221409584644e+00
4.850000229349999969e+00 3.112518730783401466e+00
5.000000121449999391e+00 3.156840031747961461e+00
5.149999999999999467e+00 3.197715150163485731e+00
5.250000107900000046e+00 3.223122457257634910e+00
5.350000229349999969e+00 3.247161222398556202e+00
5.500000121450000279e+00 3.280855515946952572e+00
5.650000000000000355e+00 3.311871922042895822e+00
5.750000107900000934e+00 3.331149626152520415e+00
5.850000229349999969e+00 3.349414540718297140e+00
6.000000121449999391e+00 3.375096344409724836e+00
6.149999999999999467e+00 3.398861740591580638e+00
6.250000107900000046e+00 3.413713584997725370e+00
6.350000229349999969e+00 3.427853385470432279e+00
6.500000121449999391e+00 3.447859182935162359e+00
6.650000000000000355e+00 3.466520833563112802e+00
6.750000107900000046e+00 3.478265218915153945e+00
6.850000229349999969e+00 3.489506921382640847e+00
6.974365554350000274e+00 3.502841877049149844e+00
7.124365432900000350e+00 3.518045621006050006e+00
7.250000107900000934e+00 3.530085731683604067e+00
7.350000229350000858e+00 3.539249865357375846e+00
7.450000276199999938e+00 3.548069993925752286e+00
7.550000309499999673e+00 3.556565563014382203e+00
7.650000685300000214e+00 3.564754516245150384e+00
7.800000530550001088e+00 3.576507297931998952e+00
7.950000107900001112e+00 3.587656269947171239e+00
8.050000229350001035e+00 3.594769950804880043e+00
8.150000276200000116e+00 3.601646933333041201e+00
8.250000685299999859e+00 3.608298280848428075e+00
8.383784988449999531e+00 3.616864586847047036e+00
8.533784457900001286e+00 3.626038401149039636e+00
8.650000107900000401e+00 3.632845532126343979e+00
8.750000215800000092e+00 3.638503918378130475e+00
8.850000229349999969e+00 3.643986709826869674e+00
8.950000242899998071e+00 3.649300153886596121e+00
9.050000276200002247e+00 3.654450001134414983e+00
9.150000685300000214e+00 3.659441789449315863e+00
9.300000530550001088e+00 3.666647687593206584e+00
