1.499982672000000072e-01 0.000000000000000000e+00
2.499991528000000129e-01 0.000000000000000000e+00
3.999991144000000221e-01 0.000000000000000000e+00
5.499982672000000017e-01 0.000000000000000000e+00
6.499991528000000907e-01 0.000000000000000000e+00
7.999991144000000443e-01 0.000000000000000000e+00
9.499982672000000239e-01 0.000000000000000000e+00
1.049999152800000113e+00 0.000000000000000000e+00
1.150000000000000133e+00 0.000000000000000000e+00
1.250000000000000222e+00 0.000000000000000000e+00
1.399999114400000133e+00 0.000000000000000000e+00
1.549998228800000044e+00 0.000000000000000000e+00
1.649998267199999979e+00 0.000000000000000000e+00
1.749999152800000068e+00 0.000000000000000000e+00
1.899999114400000355e+00 0.000000000000000000e+00
2.049998228799999822e+00 0.000000000000000000e+00
2.149998228799999911e+00 0.000000000000000000e+00
2.249998267200000068e+00 0.000000000000000000e+00
2.349998305600000226e+00 0.000000000000000000e+00
2.449998305599999870e+00 0.000000000000000000e+00
2.549998310599999929e+00 0.000000000000000000e+00
2.649999012300000345e+00 0.000000000000000000e+00
2.749999708999999903e+00 0.000000000000000000e+00
2.849999854500000041e+00 0.000000000000000000e+00
2.950000000000000622e+00 0.000000000000000000e+00
3.050000045700000495e+00 0.000000000000000000e+00
3.150000091399999924e+00 0.000000000000000000e+00
3.264202050100000196e+00 0.000000000000000000e+00
3.414201133800000232e+00 0.000000000000000000e+00
3.549998258800000528e+00 0.000000000000000000e+00
3.649998258800000173e+00 0.000000000000000000e+00
3.749998258799999373e+00 0.000000000000000000e+00
3.849998258800000350e+00 0.000000000000000000e+00
3.949998287199999680e+00 0.000000000000000000e+00
4.049999012300000700e+00 0.000000000000000000e+00
4.149999854499999863e+00 0.000000000000000000e+00
4.250000045700000229e+00 0.000000000000000000e+00
4.380937175100000580e+00 0.000000000000000000e+00
4.519214518800000135e+00 0.000000000000000000e+00
4.638085793900000198e+00 0.000000000000000000e+00
4.749807533899999434e+00 7.401881604216729513e-03
4.849998258800000350e+00 2.760010629333698937e-02
4.949998287199999680e+00 5.480691086497763848e-02
5.049999012300000700e+00 8.209700285038910861e-02
5.149999854500000751e+00 1.092210148484524246e-01
5.250000045700001117e+00 1.360963171641905722e-01
5.374520400200000658e+00 1.691553000208372293e-01
5.524519483899999805e+00 2.083297751443321799e-01
5.649998287200000746e+00 2.405278972063147891e-01
5.749999012299999990e+00 2.658047175762913161e-01
5.849999708999999548e+00 2.907392214443729750e-01
5.949999854499999685e+00 3.153309090851389440e-01
6.050000045700000051e+00 3.395812810311573671e-01
6.156090505099999888e+00 3.649394265532905912e-01
6.306089588799999923e+00 4.001614576869081397e-01
6.449998287199999680e+00 4.332656370079401298e-01
6.549999012300000700e+00 4.558790784344770586e-01
6.649999854499999863e+00 4.781856046465786658e-01
6.750000045699999340e+00 5.001934586015717166e-01
6.879468940100000651e+00 5.282621233550950368e-01
7.029468023799999798e+00 5.602041350775817108e-01
7.149998287199999858e+00 5.854347467006475458e-01
7.249999012300000878e+00 6.060861776798537326e-01
7.349999708999999548e+00 6.264936321033798272e-01
7.449999854499998797e+00 6.466652456829679041e-01
7.550000045700000939e+00 6.666089794724907591e-01
7.699999175099999427e+00 6.961176256337613388e-01
7.849998258799999462e+00 7.251476063936561633e-01
7.949998287199998792e+00 7.442384859152965104e-01
8.049998315600001675e+00 7.631247933115300475e-01
8.149999012300000345e+00 7.818071849526351258e-01
8.249999854500000396e+00 8.002848731873062338e-01
8.350000045699999873e+00 8.185555447977310717e-01
8.499999175099999249e+00 8.455647188445456486e-01
8.649998258799998396e+00 8.720807109010069169e-01
8.749998287200000391e+00 8.894732847471906734e-01
8.849999012299999634e+00 9.066293597807997262e-01
8.949999709000000081e+00 9.235407889779655433e-01
9.049999854500001106e+00 9.401996803832489702e-01
9.150000045699998807e+00 9.565985570235040480e-01
9.299999175100001736e+00 9.806936561262711294e-01
9.449998287199999680e+00 1.004166620737930060e+00
9.549998315599999898e+00 1.019461015235017864e+00
9.649999012300000345e+00 1.034467941972479599e+00
9.749999854500000396e+00 1.049184997822432575e+00
9.850000045700001650e+00 1.063610975241506384e+00
9.997658370100001690e+00 1.084383746924158842e+00
1.014765745380000084e+01 1.104842455804039281e+00
1.024999828720000039e+01 1.118431545769195790e+00
1.034999901229999963e+01 1.131427190691213225e+00
1.044999970899999830e+01 1.144148626272414093e+00
1.054999985449999933e+01 1.156601567522709040e+00
1.065000000000000036e+01 1.168792429900955332e+00
1.075000003070000076e+01 1.180728049930398482e+00
1.089999916010000014e+01 1.198174258214726562e+00
1.104999828719999933e+01 1.215089418272544686e+00
1.114999900229999952e+01 1.226081703136333356e+00
