11101.9268979698 0.0825547
11103.4950873698 0.0952584
11104.9139253698 0.0728234
11106.1834120898 0.15595
11107.3035473898 0.213536
11108.2743313198 0.255683
11109.0957638798 0.376911
11109.7678450598 0.493799
11110.2905748698 0.7097
11110.3915610498 0.743673
11110.9626560498 0.997842
11111.5337510498 1.48927
11112.1048460498 1.96066
11112.6759410498 2.36261
11113.2470360498 2.71429
11113.8181310498 2.84892
11114.3892260498 2.77451
11114.9603210548 2.50828
11115.1631634478 2.38851
11115.7419000228 2.15217
11116.3579744398 1.87658
11117.0113866998 1.75735
11117.7021368098 1.57921
11118.4302247498 1.42108
11119.1956505498 1.38951
11119.9984141798 1.28164
11120.8385156598 1.31016
11121.7159549798 1.23541
11122.6307321498 1.1697
11123.5828471598 1.15767
11124.5723000098 1.15936
11125.5990907098 1.16288
11126.6632192698 1.12296
11127.7646856698 1.13886
11128.9034898698 1.14
11130.0796319698 1.05841
11131.2931118698 1.07882
11132.5439295698 1.13039
11133.8320851698 1.06686
11135.1575786698 1.0287
11136.5204099698 1.08649
11137.9205790698 0.987357
11139.3580860698 1.00696
11140.8329308698 1.02458
11142.3451134698 0.978226
11143.8946340698 0.924275
11145.4814923698 0.917152
11147.1056885698 0.863577
11148.7672225698 0.867898
11150.4660944698 0.826846
11152.2023041698 0.891222
11153.9758517698 0.828652
11155.7867371698 0.864611
11157.6349604698 0.894263
11159.5205215698 0.944457
11161.4434204698 0.950911
11163.4036572698 0.935862
11165.4012318698 1.04143
11167.4361443698 1.00962
11169.5083946698 1.08579
11171.6179827698 1.14204
11173.7649087698 1.152
11175.9491726698 1.17113
11178.1707743698 1.15651
11180.4297138698 1.16655
11182.7259912698 1.16324
11185.0596064698 1.18276
11187.4305595698 1.16444
11189.8388504698 1.12227
11192.2844791698 1.12983
11194.7674457698 1.17447
11197.2877502698 1.12906
11199.8453924698 1.07087
11202.4403726698 1.02429
11205.0726905698 1.02798
11207.7423463698 0.986796
11210.4493400698 1.06375
11213.1936715698 1.05878
11215.9753407698 0.980404
11218.7943477698 1.00747
11221.6506927698 0.992923
11224.5443757698 1.03319
11227.4753967698 1.01573
11230.4437547698 1.01793
11233.4494517698 1.03376
11236.4924857698 1.12697
11239.5728577698 1.06569
11242.6905677698 1.06639
