1.499982863499999819e-01 7.732877312975645380e-03 5.812015162333579107e-03
2.499992951500000227e-01 7.733857928610718066e-03 5.812770709595135345e-03
3.999989912000000425e-01 7.736249513814184506e-03 5.814613837448028184e-03
5.499979824000000850e-01 7.739748353107209558e-03 5.817311457379672687e-03
6.499982863500000096e-01 7.742697970943861543e-03 5.819586703137590543e-03
7.499992951500000782e-01 7.746142925744698045e-03 5.822245292003844913e-03
8.999989911999999315e-01 7.752242837926181900e-03 5.826956142234714781e-03
1.049998286350000143e+00 7.759468004116349023e-03 5.832541580479818841e-03
1.149999295149999989e+00 7.764914021574901952e-03 5.836755679732734403e-03
1.250000000000000222e+00 7.770866554778986177e-03 5.841365729477843854e-03
1.399998991200000154e+00 7.780751700150436573e-03 5.849030830018222410e-03
1.549998286350000143e+00 7.791794935346995493e-03 5.857607969171989976e-03
1.649999295149999989e+00 7.799806924164860364e-03 5.863840203206767757e-03
1.750000000000000000e+00 7.808343546044033481e-03 5.870489388851964953e-03
1.899998991200000154e+00 7.822142014470121960e-03 5.881256697225595471e-03
2.049997982400000307e+00 7.837147877115145309e-03 5.892994344204777017e-03
2.149997982400000396e+00 7.847831649120475678e-03 5.901369540097924776e-03
2.249998286350000321e+00 7.859066126986967438e-03 5.910193225383196698e-03
2.349998590299999801e+00 7.870857555870108824e-03 5.919473220895862982e-03
2.449998590299999890e+00 7.883212565765528729e-03 5.929217940993501516e-03
2.549999295150000123e+00 7.896138362099418620e-03 5.939436575312729075e-03
2.650000000000000355e+00 7.909642365105369263e-03 5.950138839503647803e-03
2.750000000000000444e+00 7.923732427241911291e-03 5.961335186304095313e-03
2.850000000000000089e+00 7.938417066425411742e-03 5.973037037337644746e-03
2.950000000000000622e+00 7.953705203216256472e-03 5.985256627709069181e-03
3.099998991200000109e+00 7.977789607281130652e-03 6.004585813670216057e-03
3.249998286349999876e+00 8.003287528138315621e-03 6.025159065015730196e-03
3.349998590299999801e+00 8.021089823338163616e-03 6.039592884424233379e-03
3.449999295150000478e+00 8.039548778553232827e-03 6.054622327045408939e-03
3.599999006200000018e+00 8.068495742461772799e-03 6.078326705275842283e-03
3.749998012399999858e+00 8.098993944767571979e-03 6.103490444475856772e-03
3.849998012399999947e+00 8.120212531466615424e-03 6.121118917491541987e-03
3.949998281350000084e+00 8.142158668400062763e-03 6.139462340413999984e-03
4.049999275150000244e+00 8.164849388767296198e-03 6.158552307590436925e-03
4.150000000000000355e+00 8.188302481712921022e-03 6.178423593696591616e-03
4.299999006200000196e+00 8.224953487230967503e-03 6.209781688007329215e-03
4.449998281350000084e+00 8.263433776222978838e-03 6.243139096789241532e-03
4.549999275149999356e+00 8.290142000404929906e-03 6.266577533131869118e-03
4.650000000000000355e+00 8.317722660210042501e-03 6.291049359838805401e-03
4.799999006200000196e+00 8.360788572516824821e-03 6.329859572455292550e-03
4.949998281350000973e+00 8.405978909310472119e-03 6.371470412311843259e-03
5.049999275149999356e+00 8.437341429443698596e-03 6.400958887038741066e-03
5.149999999999999467e+00 8.469734592562679076e-03 6.432016208660892853e-03
5.287336851200000076e+00 8.515976036509907698e-03 6.477578551906482650e-03
5.437335857399999917e+00 8.568925940023399204e-03 6.531930553195815572e-03
5.549998012400000569e+00 8.610475114709120054e-03 6.576691758358838361e-03
5.649998281350000262e+00 8.648707529671959340e-03 6.620111552446319297e-03
5.749999275150000422e+00 8.688280647174074361e-03 6.668357931973407926e-03
5.849999999999999645e+00 8.729267568706868680e-03 6.724006790606784287e-03
5.999999006200000373e+00 8.793582672933536459e-03 6.824970499969574070e-03
6.149998281350000262e+00 8.861599545016455096e-03 6.917950830864165630e-03
6.249999275150000422e+00 8.909200242579498955e-03 6.972420655534859908e-03
6.350000000000000533e+00 8.958774690343063174e-03 7.025212083791732530e-03
6.499999006200000373e+00 9.037233219644325716e-03 7.108826640748788610e-03
6.649998281350000262e+00 9.121312967769176772e-03 7.184834935694133472e-03
6.749999275149999534e+00 9.181013938977909336e-03 7.225746650031694175e-03
6.849999999999999645e+00 9.244149265587421962e-03 7.261490624571205303e-03
6.999999006199999485e+00 9.346798737883859828e-03 7.307139183363778843e-03
7.149998281349999374e+00 9.463028166546294181e-03 7.345702869845800384e-03
7.249999275149999534e+00 9.554172944330469389e-03 7.368228441415915209e-03
7.349999999999999645e+00 9.655790507819587629e-03 7.389226345375701603e-03
7.479468776200000057e+00 9.788175531021242257e-03 7.414393270690246285e-03
7.629467782399999010e+00 9.938441439048503398e-03 7.440843817658035833e-03
7.749998281349999019e+00 1.005219066411625062e-02 7.460809072122206315e-03
7.849998550300000488e+00 1.014379659707054411e-02 7.476568172884888105e-03
7.949999275150000599e+00 1.023307984398750398e-02 7.491682509611167010e-03
8.099999006200000906e+00 1.035894407444128487e-02 7.513560253808118476e-03
8.249998281350000795e+00 1.047137043320998072e-02 7.535148661294384896e-03
8.349999275149999178e+00 1.053615040045478325e-02 7.549786002559877827e-03
8.450000890399998354e+00 1.058545051943806346e-02 7.562208394640269199e-03
8.550002060899998924e+00 1.061953776809202929e-02 7.574942756969452705e-03
8.700000176700001475e+00 1.064389638814633270e-02 7.594360328124662510e-03
8.849998281350000440e+00 1.064299478648306728e-02 7.613929191911267443e-03
8.949998550300000133e+00 1.063634100955152158e-02 7.626944149390460156e-03
9.049999275150000244e+00 1.063770474547779191e-02 7.640070687625128386e-03
9.150000890399999420e+00 1.065445324596987764e-02 7.653278456403163864e-03
9.250001780799999906e+00 1.069099915142913276e-02 7.666603555104395742e-03
9.350002060899999634e+00 1.074842566715508534e-02 7.680073322786073846e-03
9.450253876699999722e+00 1.082536453572860088e-02 7.693734986889767639e-03
9.600251712400000415e+00 1.096442409132690823e-02 7.714634871971549381e-03
9.749998281349999019e+00 1.112024094787010357e-02 7.736089019986118476e-03
9.849999275149999178e+00 1.122842752714981081e-02 7.750637255966269339e-03
9.950000890400000131e+00 1.133023511413643915e-02 7.765454887548571723e-03
1.005000206090000070e+01 1.141934435572165667e-02 7.780475757302700822e-03
1.019981061090000019e+01 1.151284610730054364e-02 7.803550445218120427e-03
1.034980844659999910e+01 1.154163083586784780e-02 7.827802583045641305e-03
1.044999801240000004e+01 1.152078996391265285e-02 7.844447050682795686e-03
1.054999828135000151e+01 1.147310373800440077e-02 7.861450667452743110e-03
1.064999927515000167e+01 1.140933930423746086e-02 7.878730249727069340e-03
1.075000089040000084e+01 1.134332391409764718e-02 7.895988757182845555e-03
1.085000206090000141e+01 1.128838568185226536e-02 7.914312844802120356e-03
1.097452256090000056e+01 1.125098248282281783e-02 7.938484184112604494e-03
1.112452039659999947e+01 1.126210148952299858e-02 7.967726100063004385e-03
1.124999828134999902e+01 1.131663984516452504e-02 7.993166256526840902e-03
1.134999927515000095e+01 1.138699574073888041e-02 8.013477347265917164e-03
1.145000089040000013e+01 1.147729271677277486e-02 8.034457421103091690e-03
1.155000206089999892e+01 1.158419039688662715e-02 8.056851277119388491e-03
1.168056556089999987e+01 1.174295437998558976e-02 8.087724733604672797e-03
1.183056339659999878e+01 1.194420447655891206e-02 8.125061595556813329e-03
1.194999801239999826e+01 1.211875737259968111e-02 8.155801846211259767e-03
1.204999828134999973e+01 1.227189599720521045e-02 8.181347422897004146e-03
1.214999927514999989e+01 1.242991341897772828e-02 8.208091680670491150e-03
1.225000089040000084e+01 1.259217041841178587e-02 8.236858310816783449e-03
1.235000206089999963e+01 1.275814447041994683e-02 8.267207591656042243e-03
1.250000017870000057e+01 1.301089626777431063e-02 8.315273275674862907e-03
1.264999828135000115e+01 1.326734140421194190e-02 8.365835110300283081e-03
1.274999927314999937e+01 1.344104633363245489e-02 8.399979554177820079e-03
1.285000089039999871e+01 1.361484724747951715e-02 8.434707708012467720e-03
1.295000206089999928e+01 1.378837481945366546e-02 8.472505657963652279e-03
1.310000017870000022e+01 1.404488194191086912e-02 8.533625851727471082e-03
1.324999828135000079e+01 1.429479806598112426e-02 8.599278023113453989e-03
1.334999927314999901e+01 1.445756162602139690e-02 8.645270671317973471e-03
1.345000089040000013e+01 1.461492812452236910e-02 8.692679932841977306e-03
1.355000206090000070e+01 1.476595437045749061e-02 8.740190470471708578e-03
1.370000017869999986e+01 1.497889682802340874e-02 8.817244138392773059e-03
1.384999828135000044e+01 1.517369924289435276e-02 8.902352740955939495e-03
1.394999927315000043e+01 1.529260431316649925e-02 8.962944355007034652e-03
1.405000089039999978e+01 1.540339018882213792e-02 9.026479014638091533e-03
1.415000206089999857e+01 1.550691768293809350e-02 9.092830431729693325e-03
1.425000234100000007e+01 1.560450027325556259e-02 9.161640817814880461e-03
1.440000017670000076e+01 1.574736617422725291e-02 9.268320320311886421e-03
1.454999828134999973e+01 1.589512051138144630e-02 9.386052285430988504e-03
1.464999927514999989e+01 1.599776103403021191e-02 9.470644086339507009e-03
1.475000089040000262e+01 1.611019764100807272e-02 9.560100155936140931e-03
1.485000206090000141e+01 1.623498037363751978e-02 9.654401649244978914e-03
1.500000017670000041e+01 1.645224779960930903e-02 9.805009702923184883e-03
1.514999828135000115e+01 1.671169634271470195e-02 9.965880845342871969e-03
1.524999927515000131e+01 1.690861724206625671e-02 1.007857765522907414e-02
1.535000089040000049e+01 1.712971525226909819e-02 1.020010005795778281e-02
1.545000206089999928e+01 1.737545789211763711e-02 1.032989092252266199e-02
1.560000117049999879e+01 1.778932884066273395e-02 1.054018809840101892e-02
1.575000089040000084e+01 1.825990314292710859e-02 1.077041847936625538e-02
1.585000206089999963e+01 1.860769270794047914e-02 1.093588021584235986e-02
1.597664964169999990e+01 1.909091337845447711e-02 1.116005873925695994e-02
