7.207712649999999110e-02 0.000000000000000000e+00
9.999926000000000648e-02 1.966848230112226675e-07
1.220772962999999989e-01 3.422653989798932306e-07
1.720771264999999828e-01 6.770124696158339890e-07
1.999992599999999843e-01 8.613302753519265616e-07
2.218858462999999948e-01 1.004803932794359112e-06
2.439637127999999822e-01 1.149719439119804000e-06
2.720771264999999328e-01 1.334598606412537999e-06
2.999992599999999898e-01 1.518522712337681079e-06
3.220772963000000377e-01 1.663744034807164075e-06
3.720771265000000216e-01 1.994234547788302609e-06
3.999992599999999676e-01 2.178791771532184563e-06
4.220772962999999600e-01 2.324727264485337769e-06
4.587560765000000540e-01 2.567710454674322943e-06
4.733572099999999727e-01 2.664453412544697297e-06
4.866782599999999737e-01 2.752775566659115955e-06
4.999992599999999454e-01 2.841166092284916295e-06
5.220772962999999933e-01 2.987888674671431592e-06
5.720771264999999772e-01 3.321251551910031426e-06
5.999992600000000342e-01 3.507676306596870787e-06
6.220772962999999711e-01 3.655215968457391937e-06
6.720771264999999550e-01 3.990323162524152136e-06
6.999992599999999010e-01 4.177769720005501801e-06
7.220772963000000599e-01 4.326141033964870530e-06
7.720771265000000438e-01 4.663064109466176881e-06
7.999992599999999898e-01 4.851554004581936909e-06
8.220772962999999267e-01 5.000764897857243588e-06
8.720771265000000216e-01 5.339543714002211861e-06
8.999992599999999676e-01 5.529089180344962066e-06
9.220772963000000155e-01 5.679144332885486399e-06
9.686756627999999480e-01 5.996569634094879619e-06
9.965976265000000556e-01 6.187124650326005906e-06
9.999992600000000564e-01 6.210353595364563178e-06
1.018045560000000016e+00 6.981408998960617957e-06
1.036091859999999976e+00 9.071003131406600887e-06
1.040123596300000175e+00 9.688005365775479114e-06
1.072077126499999977e+00 1.460135026317379949e-05
1.099999260000000145e+00 1.892685853152168720e-05
1.122077296299999860e+00 2.236834329415872839e-05
1.172077126499999844e+00 3.023663534706176554e-05
1.199999260000000012e+00 3.467401139829506861e-05
1.222077296300000171e+00 3.820518994867188781e-05
1.272077126500000155e+00 4.628033385240913481e-05
1.299999259999999879e+00 5.083574254289640281e-05
1.322077296300000038e+00 5.446157141312516945e-05
1.372077126500000022e+00 6.275518515089955392e-05
1.399999259999999968e+00 6.743529666288941126e-05
1.422077296299999905e+00 7.116114777138134542e-05
1.472077126500000110e+00 7.968581470849925210e-05
1.499999259999999834e+00 8.449786814332063299e-05
1.522077296299999771e+00 8.832957913378163526e-05
1.552821826500000002e+00 9.371385413334539318e-05
1.561488659999999973e+00 9.524441170157366902e-05
1.580743959999999948e+00 9.867351576837997244e-05
1.599999259999999923e+00 1.021420894592993693e-04
1.622077296300000082e+00 1.061684652346660761e-04
1.672077126499999844e+00 1.154467695842330293e-04
1.699999260000000012e+00 1.207046175103561916e-04
1.702640796300000092e+00 1.212042154949746889e-04
1.724718662799999747e+00 1.253958298866767276e-04
1.772077126500000155e+00 1.344832691876563435e-04
1.799999259999999879e+00 1.399021267607157104e-04
1.822077296300000038e+00 1.442197363135496650e-04
1.872077126500000022e+00 1.541098642644011868e-04
1.899999260000000190e+00 1.597001940202673331e-04
1.922077296300000349e+00 1.641555900677419311e-04
1.972077126499999888e+00 1.743651979705102939e-04
1.999999259999999612e+00 1.801385139126379382e-04
2.022077296299999993e+00 1.847410231191748810e-04
2.046851276499999983e+00 1.899465875513060842e-04
2.049547609999999853e+00 1.905157559063468630e-04
2.074773445000000383e+00 1.958657168331279404e-04
2.099999254999999732e+00 2.012607066430062972e-04
2.122077306300000021e+00 2.060206382255301604e-04
2.172077111500000157e+00 2.169372816608716823e-04
2.199999255000000264e+00 2.231160774095527631e-04
2.222077306299999666e+00 2.280448554704749226e-04
2.272077111499999802e+00 2.393540611655377488e-04
2.299999254999999909e+00 2.457582925813485810e-04
2.322077306299999755e+00 2.508686340737847540e-04
2.362092762799999690e+00 2.602401009235093656e-04
2.390014711499999667e+00 2.668626583299381783e-04
2.399999254999999998e+00 2.692474333412522782e-04
2.422077306300000288e+00 2.745535461451524572e-04
2.472077111499999980e+00 2.867414404077897974e-04
2.499999255000000087e+00 2.936510729916036715e-04
2.500133990000000139e+00 2.936845942300950370e-04
2.500268729999999717e+00 2.937181185823530254e-04
2.522212046299999955e+00 2.992027268163049893e-04
2.572077111500000068e+00 3.118506432958266733e-04
2.599999254999999732e+00 3.190448134924051557e-04
2.622077306300000021e+00 3.247923167548139099e-04
2.672077111500000157e+00 3.380105069359398652e-04
2.699999255000000264e+00 3.455141525682798947e-04
2.722077306300000110e+00 3.515116837304240469e-04
2.772077111499999802e+00 3.653146581405915510e-04
2.799999254999999909e+00 3.731561368381925000e-04
2.822077306299999755e+00 3.794268679523108085e-04
2.872077111499999891e+00 3.938697900138397531e-04
2.899999254999999998e+00 4.020815324130510801e-04
2.906825624999999746e+00 4.041054010311285333e-04
2.913651999999999909e+00 4.061361601454834382e-04
2.928903681300000006e+00 4.106982081332357206e-04
2.972077111499999980e+00 4.237983993882191353e-04
2.999999255000000087e+00 4.324177257147356372e-04
3.008720056300000056e+00 4.351340394899061350e-04
3.030797912799999771e+00 4.420663358374679890e-04
3.072077111500000068e+00 4.552414676803470867e-04
3.099999254999999732e+00 4.643116192704386060e-04
3.122077306300000021e+00 4.715782650207666748e-04
3.172077111500000157e+00 4.883626155260499405e-04
3.199999254999999820e+00 4.979340728509089060e-04
3.222077306299999666e+00 5.056080990018029051e-04
3.266926196499999602e+00 5.215025582067273372e-04
3.289697424999999953e+00 5.297298252214291099e-04
3.294848339999999709e+00 5.316055571555065081e-04
3.299999254999999909e+00 5.334866996601656409e-04
3.322077306299999755e+00 5.416171136997896974e-04
3.372077111499999891e+00 5.604431989736524287e-04
3.399999254999999998e+00 5.712067256982248124e-04
3.422077306299999844e+00 5.798519029713859654e-04
3.472077111499999980e+00 5.998996588819253484e-04
