1.999988733500000226e-01 7.920023874890373072e+00 0.000000000000000000e+00 3.937556691911649587e+00 0.000000000000000000e+00
3.499988733500000171e-01 7.952513778113699416e+00 0.000000000000000000e+00 3.947755254711048156e+00 0.000000000000000000e+00
4.999988733499999838e-01 8.003764761168399744e+00 0.000000000000000000e+00 3.963824486557013582e+00 0.000000000000000000e+00
6.499977466999999898e-01 8.075211984797086018e+00 0.000000000000000000e+00 3.986189175926938333e+00 0.000000000000000000e+00
7.499988733500000393e-01 8.135086220074096985e+00 0.000000000000000000e+00 4.004898960911560835e+00 0.000000000000000000e+00
8.999988733499999505e-01 8.245394939550294566e+00 0.000000000000000000e+00 4.039294105666097146e+00 0.000000000000000000e+00
1.049998873350000084e+00 8.383849556659722424e+00 0.000000000000000000e+00 4.082333920445524456e+00 0.000000000000000000e+00
1.150000000000000133e+00 8.494452424401927715e+00 0.000000000000000000e+00 4.116615600593033442e+00 0.000000000000000000e+00
1.250000000000000222e+00 8.622237372591138538e+00 0.000000000000000000e+00 4.156117647472321153e+00 0.000000000000000000e+00
1.399998873350000173e+00 8.852848895956338282e+00 0.000000000000000000e+00 4.227138476361794517e+00 0.000000000000000000e+00
1.549998873349999862e+00 9.143761530463811127e+00 0.000000000000000000e+00 4.316280653721292104e+00 0.000000000000000000e+00
1.650000000000000133e+00 9.382842289033083816e+00 0.000000000000000000e+00 4.389203695522142290e+00 0.000000000000000000e+00
1.750000000000000000e+00 9.671410519035287479e+00 0.000000000000000000e+00 4.476862757595561959e+00 0.000000000000000000e+00
1.899998873350000173e+00 1.024407928629793751e+01 0.000000000000000000e+00 4.649845204030761181e+00 0.000000000000000000e+00
2.049997746700000345e+00 1.114000661090533129e+01 0.000000000000000000e+00 4.918542698338967512e+00 0.000000000000000000e+00
2.149998873349999950e+00 1.223807285421052704e+01 0.000000000000000000e+00 5.246028501723102977e+00 0.000000000000000000e+00
2.250000000000000000e+00 1.460193316062436253e+01 2.022498146176969769e+00 5.948687956000799026e+00 6.028610150848625615e-01
2.350000000000000089e+00 1.291497536906431165e+01 4.234333386383654307e+00 5.437647659659204713e+00 1.253601567721596144e+00
2.450000000000000622e+00 1.221182618727178770e+01 4.617218665270456768e+00 5.234048678491070028e+00 1.353563805593459124e+00
2.599998873349999684e+00 1.166365971948702196e+01 5.212641527085469129e+00 5.086520649092178381e+00 1.520899454072512924e+00
2.749997746700000079e+00 1.126241114703486801e+01 5.829449301651997040e+00 4.983139843042376782e+00 1.700465896124824683e+00
2.849997746699999723e+00 1.100012181691401203e+01 6.266661454784188123e+00 4.913137022709728186e+00 1.831505823814360223e+00
2.949997746699999812e+00 1.071285837552842857e+01 6.714732786645758011e+00 4.832712178291602712e+00 1.965189839513589831e+00
3.049997746699999901e+00 1.038806416312793068e+01 7.169071410155426705e+00 4.739238184749012817e+00 2.098924027175132156e+00
3.149998873350000395e+00 1.000407095590160012e+01 7.613484080704581380e+00 4.625992414027091826e+00 2.225815755182375622e+00
3.250000000000000000e+00 9.567541715514666478e+00 8.028360258198523169e+00 4.498796314695317378e+00 2.338631154594582817e+00
3.350000000000000089e+00 9.079942960701760768e+00 8.404247253986513400e+00 4.360266286302552530e+00 2.435666597748019857e+00
3.450000000000000178e+00 8.541259261030926808e+00 8.725323453360358528e+00 4.211746801092351333e+00 2.512947004423354613e+00
3.599998873349999684e+00 7.693049451373648928e+00 9.055762659773657575e+00 3.991456373875764907e+00 2.582918574827500535e+00
3.749998873350000483e+00 6.817203793254579480e+00 9.282543465466373434e+00 3.780863810961228921e+00 2.626234827353892243e+00
3.850000000000000089e+00 6.229821344490291679e+00 9.330083453760808609e+00 3.648372494894820406e+00 2.632562155905158185e+00
3.954095707500000056e+00 5.640232458590548781e+00 9.312080028968171774e+00 3.522124083866796429e+00 2.629065288527531408e+00
4.104094570850000068e+00 4.849010048637723891e+00 9.168322247060544328e+00 3.355411163309731659e+00 2.607471347738757217e+00
4.249998863350000100e+00 4.156932463081618678e+00 8.959041032545481897e+00 3.214870019455160488e+00 2.577891455150054689e+00
4.396902553350000353e+00 3.543923564022606332e+00 8.653756383286703269e+00 3.088767554379358682e+00 2.540358441498514086e+00
4.546901416699999032e+00 3.013744075638967956e+00 8.307773120666411160e+00 2.974639978589578959e+00 2.498604820272058991e+00
4.649997726699999667e+00 2.699746617944999372e+00 8.047542836513553510e+00 2.903698418282819382e+00 2.467192498624457553e+00
4.749998863350000100e+00 2.435395688085935539e+00 7.787005167214369195e+00 2.840858558791233612e+00 2.435195321369329591e+00
4.849999999999999645e+00 2.208162744387075715e+00 7.523364630980719170e+00 2.783987892332931757e+00 2.402090225411200208e+00
4.959490107499999745e+00 1.999399839805103163e+00 7.236932860829955239e+00 2.728906628043342941e+00 2.366435108181040636e+00
5.097767230849999720e+00 1.785940811382448423e+00 6.881859074101774887e+00 2.665584223418413945e+00 2.320372100152294781e+00
5.238275986700000608e+00 1.627593986877235110e+00 6.532008599043306774e+00 2.614852091537976264e+00 2.273890204615844013e+00
5.349998863350000633e+00 1.538146727056028062e+00 6.267548426319777377e+00 2.581312506660033090e+00 2.239861010808910979e+00
5.499350238350000808e+00 1.462642072361270973e+00 5.942183312236672066e+00 2.545069629649796994e+00 2.199753174685294077e+00
5.649349101700000375e+00 1.434288404968695474e+00 5.636513369134359408e+00 2.517626567084620959e+00 2.163799300554859695e+00
5.749998863350000100e+00 1.441162980264609095e+00 5.455326921197857892e+00 2.503971747039452467e+00 2.144660067672201187e+00
5.849999999999999645e+00 1.464646647674647362e+00 5.293617653505768850e+00 2.493208510789806986e+00 2.129410722757444141e+00
5.999998863350000100e+00 1.522172509506377835e+00 5.099140086641637204e+00 2.480627648278149522e+00 2.116767435717625823e+00
6.149997726699999667e+00 1.600269144595914295e+00 4.939794261097176786e+00 2.470064165330519756e+00 2.111598900158166536e+00
6.249998863350000100e+00 1.660678028585766297e+00 4.870509767172817917e+00 2.463222856349841727e+00 2.115792986300651268e+00
6.350000000000000533e+00 1.719075341924217959e+00 4.826496619009048139e+00 2.454286070491634497e+00 2.124962591077958596e+00
6.499998863349999212e+00 1.787672745127883100e+00 4.810342623796777239e+00 2.433739965788420889e+00 2.146658183728806790e+00
6.649997726700000555e+00 1.827003889307558193e+00 4.821523460851648402e+00 2.403515418005211401e+00 2.171399999388082147e+00
6.749998863350000100e+00 1.834602720828020672e+00 4.848638702250049448e+00 2.377954068723995285e+00 2.188355699176686375e+00
6.849999999999999645e+00 1.825741467119170736e+00 4.882522365809619735e+00 2.349190551428661067e+00 2.203962675605063648e+00
6.999998863350000100e+00 1.783228644764785153e+00 4.937748501376649557e+00 2.302075130685049764e+00 2.223049383889274644e+00
7.149997726700001444e+00 1.713538989533407442e+00 4.992210778158431062e+00 2.253561262690310318e+00 2.239567743965576785e+00
7.249998863350000988e+00 1.654857728986319998e+00 5.026959712030908634e+00 2.221086879908820144e+00 2.249451236409550248e+00
7.349999999999999645e+00 1.586495254328954996e+00 5.060392314513211254e+00 2.188049575275039071e+00 2.259566478377720955e+00
7.479468628350000259e+00 1.484718354619880110e+00 5.100357308194694461e+00 2.143647848884157714e+00 2.273441158413400665e+00
7.629467491700000714e+00 1.346760028272868670e+00 5.141621299032084202e+00 2.087593231753119394e+00 2.289707056588493828e+00
7.749998863350000100e+00 1.218425258268394096e+00 5.167115259066329180e+00 2.037759936082458978e+00 2.301352178392022552e+00
7.850000000000000533e+00 1.102346254935252068e+00 5.179370963958013441e+00 1.993841791300842603e+00 2.308575005460286711e+00
7.999998863350000100e+00 9.156364866061147412e-01 5.177359419920668060e+00 1.924833920952107258e+00 2.313095181478779239e+00
8.149998863349999567e+00 7.162166956587293631e-01 5.159817443678459625e+00 1.853649059968177859e+00 2.312838293605008033e+00
8.249999999999998224e+00 5.765890832615799821e-01 5.131119388849033847e+00 1.805347303900803668e+00 2.307734644974761995e+00
8.350000457500000195e+00 4.350217223497098162e-01 5.089688771162894199e+00 1.757546105462951314e+00 2.299296525669320967e+00
8.450001083449999228e+00 2.926848781602628957e-01 5.034539577123254617e+00 1.710512377009934859e+00 2.287496251739782771e+00
8.594379033450000094e+00 9.481719458571746806e-02 4.926086023935599911e+00 1.646287315668744533e+00 2.264758233748211502e+00
8.744377270849998496e+00 -9.599885602203395152e-02 4.794132455278924176e+00 1.583744488547734530e+00 2.237343727322115505e+00
8.849997726699999845e+00 -2.195391223547118464e-01 4.686920592248819517e+00 1.543858361150205472e+00 2.216076691878925420e+00
8.949998863350000278e+00 -3.295602924460192540e-01 4.577214998695693815e+00 1.506669577072039745e+00 2.195585226756582742e+00
9.050000457499999484e+00 -4.303020510611514915e-01 4.458720114380798627e+00 1.470923233229829208e+00 2.173354575969380864e+00
9.150001083450000294e+00 -5.194442644192562852e-01 4.333281050566736070e+00 1.437438881469795593e+00 2.149721146757514578e+00
9.299999489300001088e+00 -6.295876442581718191e-01 4.137869957300404522e+00 1.391780375349437548e+00 2.113183519064033788e+00
9.449998863350000278e+00 -7.136011657570116018e-01 3.941123640490816094e+00 1.350695736164288396e+00 2.076588686437736087e+00
9.550000457499999484e+00 -7.564323801108121526e-01 3.811212947850702637e+00 1.325442579209584970e+00 2.052463787075932800e+00
9.650001083450000294e+00 -7.897960438565641006e-01 3.683672575896987045e+00 1.301600717316836242e+00 2.028632431416045989e+00
9.799999489300001088e+00 -8.249933174660184498e-01 3.499466616798436736e+00 1.268115031218003397e+00 1.993451752359196139e+00
9.949998863350000278e+00 -8.437339157974359516e-01 3.320800780286399245e+00 1.237256098253019410e+00 1.958667375321193393e+00
1.005000045750000126e+01 -8.478377702962964779e-01 3.207933633762944048e+00 1.218049158704123336e+00 1.935932757913167546e+00
1.015000108345000029e+01 -8.465250935976402769e-01 3.099604351397457602e+00 1.199813813688510145e+00 1.913529039307888313e+00
1.029999948930000109e+01 -8.369482468148623511e-01 2.947599023944411201e+00 1.174066655894220323e+00 1.880695795312300689e+00
1.044999886335000028e+01 -8.190214427924096263e-01 2.802561112225000706e+00 1.150149357864884925e+00 1.848386697020078184e+00
1.055000045750000126e+01 -8.027143692351614845e-01 2.712702302898375883e+00 1.135180059797113117e+00 1.827374794145362857e+00
1.065000108345000207e+01 -7.839747898790752068e-01 2.627221627038160090e+00 1.120898115602492862e+00 1.806713662226356876e+00
1.079999948929999931e+01 -7.529077145385776326e-01 2.508392125439547371e+00 1.100607145708984325e+00 1.776505887067103107e+00
1.094999886335000028e+01 -7.182270994514985407e-01 2.395594040524447799e+00 1.081653161661939144e+00 1.746831410677924579e+00
1.105000045749999948e+01 -6.930605774240099493e-01 2.326176290343993980e+00 1.069710622264158584e+00 1.727564651652581995e+00
1.115000108344999852e+01 -6.669842359364315243e-01 2.260401764589198947e+00 1.058276523348001597e+00 1.708616227092609963e+00
1.127436481429999837e+01 -6.337214648431175323e-01 2.184157914902669972e+00 1.044703759574456381e+00 1.685556993703527962e+00
1.142436305170000033e+01 -5.931339056110771502e-01 2.098314866294524350e+00 1.029232638368607677e+00 1.658344781731931894e+00
1.154999886334999992e+01 -5.583067650967648010e-01 2.031263046367798086e+00 1.017002483232076759e+00 1.636040246399165010e+00
1.165000000000000036e+01 -5.304349870051958682e-01 1.981795427057226444e+00 1.007718820284101424e+00 1.618671022735081344e+00
1.175000045750000055e+01 -5.027562578353335088e-01 1.935169909459867998e+00 9.987972329473909783e-01 1.601600205062774895e+00
1.185000108344999958e+01 -4.753508981130425415e-01 1.891236585858703689e+00 9.902227668858205600e-01 1.584821434145027741e+00
1.195000125189999984e+01 -4.482764683211548640e-01 1.849843779992190518e+00 9.819861196849126728e-01 1.568328604313505847e+00
1.209999948930000002e+01 -4.090442313771855964e-01 1.792993575550447138e+00 9.701607463072693394e-01 1.544212820094471583e+00
1.224999886334999921e+01 -3.711833706768787877e-01 1.739386702817953045e+00 9.589919998164151416e-01 1.520501328029481236e+00
1.235000045750000019e+01 -3.465408628616368780e-01 1.706648229110736326e+00 9.519242065334875269e-01 1.505087546049465708e+00
1.245000108345000100e+01 -3.226864914362983505e-01 1.675708809002689703e+00 9.451152962749586051e-01 1.489928670131670962e+00
1.259999948930000002e+01 -2.887339475968779823e-01 1.632917641029693501e+00 9.353129174598697748e-01 1.467747198416171184e+00
1.274999886335000099e+01 -2.566595358719578890e-01 1.592320982406777219e+00 9.260313082808371288e-01 1.445927686754962194e+00
1.285000045750000019e+01 -2.361475702616266936e-01 1.567245276769976048e+00 9.201477796112936813e-01 1.431734360381465621e+00
1.295000108344999923e+01 -2.165021519321372878e-01 1.543335964331590038e+00 9.144696900239299708e-01 1.417768980523004707e+00
1.309999948930000002e+01 -1.888092018072335954e-01 1.509772196150170220e+00 9.062759905099061486e-01 1.397315686810979729e+00
1.324999886335000099e+01 -1.629664099117207332e-01 1.477581342084120397e+00 8.985021110860378357e-01 1.377183454963759379e+00
1.335000045750000019e+01 -1.466183914732230864e-01 1.457343280502326754e+00 8.935696006324818086e-01 1.364075358820181272e+00
1.345000108345000100e+01 -1.310560257544963747e-01 1.437804787214325142e+00 8.888064964848350069e-01 1.351170293217379026e+00
1.358668008345000011e+01 -1.110525461758806731e-01 1.412268173926263248e+00 8.825381043030628980e-01 1.333933081632901807e+00
1.373667832104999853e+01 -9.072920358887448522e-02 1.385085782097926765e+00 8.758999774032463215e-01 1.315306141825062891e+00
1.384999886355000243e+01 -7.624518793773882308e-02 1.365211793037552468e+00 8.711872943928775648e-01 1.301491386528142558e+00
1.395000045749999984e+01 -6.414294355740124409e-02 1.348133666312711920e+00 8.671682780257733425e-01 1.289535620826080642e+00
1.405000091499999826e+01 -5.264212298810533319e-02 1.331369306361630755e+00 8.632772198850356959e-01 1.277757069148893976e+00
1.415000108345000029e+01 -4.169901482053761654e-02 1.314869016364071719e+00 8.595152438196077549e-01 1.266151533378420790e+00
1.426787855280000095e+01 -2.947425098659350873e-02 1.295703238537344593e+00 8.552357237574460536e-01 1.252707133406547158e+00
1.441787679020000290e+01 -1.484927860072726702e-02 1.271617742035453080e+00 8.500157796722295211e-01 1.235923858953746901e+00
1.454999886335000170e+01 -2.732788388264628665e-03 1.250574157021391741e+00 8.456372664735548605e-01 1.221390706364018364e+00
1.464999999999999858e+01 6.049603991877261500e-03 1.234729224703471795e+00 8.424616665007270688e-01 1.210599848452655447e+00
1.475000045750000055e+01 1.454863421839924786e-02 1.218920941517340761e+00 8.393897003073300667e-01 1.199962823682594548e+00
1.485000108344999958e+01 2.281573186696650435e-02 1.203134039692038471e+00 8.364203472624140989e-01 1.189476540507191649e+00
1.495000125190000162e+01 3.090209830753387621e-02 1.187359327159350331e+00 8.335536538585133215e-01 1.179137662610873605e+00
1.508792929430000207e+01 4.184682820168506012e-02 1.165618108326500924e+00 8.297425021545896673e-01 1.165152143866674983e+00
1.523792753170000047e+01 5.361648879054559114e-02 1.142019707052646771e+00 8.257994552936189780e-01 1.150179606082084582e+00
1.534999886335000063e+01 6.235398077601683742e-02 1.124440500753495220e+00 8.230011615583090467e-01 1.139207741329441914e+00
1.545000045749999984e+01 7.017278540890015126e-02 1.108788595763216644e+00 8.205998882518821258e-01 1.129572520892738519e+00
1.555000091500000003e+01 7.804692988250605534e-02 1.093187755482374790e+00 8.182853453692736645e-01 1.120073587962335360e+00
1.565000108345000207e+01 8.601201655457135775e-02 1.077651207967192937e+00 8.160595165858621769e-01 1.110708861550243398e+00
1.580000062594999832e+01 9.818129691073851362e-02 1.054565548263737496e+00 8.128549421068966829e-01 1.096966011762666948e+00
1.595000045749999984e+01 1.107285778601989623e-01 1.031677153594638519e+00 8.098348306312120881e-01 1.083428333458686499e+00
1.605000108344999887e+01 1.193688333876000707e-01 1.016676582384159033e+00 8.079392697137126600e-01 1.074611397334019891e+00
1.615000125190000091e+01 1.282376685735667765e-01 1.001908293465189281e+00 8.061178062186529214e-01 1.065935241164022385e+00
1.630000062595000188e+01 1.419121753062930757e-01 9.804757464238802456e-01 8.034926355431950551e-01 1.053262386567539899e+00
1.645000000000000284e+01 1.560365356001740533e-01 9.596260510961258650e-01 8.009913710288151245e-01 1.040828434587849793e+00
1.655000045750000126e+01 1.656980165726170684e-01 9.464039872969355338e-01 7.993924578493795119e-01 1.032785119989682032e+00
1.665000094000000175e+01 1.754144412453463309e-01 9.337090571766030189e-01 7.977975209115588662e-01 1.024911014376830964e+00
1.675000109845000296e+01 1.850838579324648459e-01 9.215268392123731056e-01 7.961736629670475018e-01 1.017182142380023580e+00
1.688403752429999827e+01 1.978415057867282112e-01 9.060622406905032289e-01 7.939416399074253894e-01 1.007025908956100668e+00
1.703403690835000006e+01 2.116540164649006739e-01 8.894414497862271896e-01 7.913490908103577581e-01 9.957953075205848714e-01
1.715000000000000213e+01 2.220564282978916282e-01 8.770758156071087885e-01 7.893145884531804768e-01 9.871821755590027836e-01
1.725000048250000262e+01 2.308169571194290670e-01 8.667123224819919258e-01 7.875690835461732764e-01 9.797848219638636280e-01
1.735000096499999955e+01 2.393900134695017279e-01 8.565528449412314060e-01 7.858495250446425606e-01 9.724124167740362257e-01
1.745000096500000097e+01 2.478084074029690553e-01 8.465637795076663696e-01 7.841740600288364949e-01 9.650691019522974479e-01
1.755000109845000011e+01 2.561003853692706000e-01 8.367283958953791734e-01 7.825532069651784939e-01 9.577658498163476031e-01
1.765000123189999925e+01 2.642817171186638836e-01 8.270257360733791474e-01 7.809865381780142224e-01 9.505091562561630569e-01
1.775000123190000068e+01 2.723955902399143314e-01 8.174437110439749521e-01 7.794820454999186188e-01 9.433052997801276707e-01
1.786009502929999826e+01 2.812759571267814396e-01 8.070450585211100814e-01 7.778931183700455998e-01 9.354514896473229424e-01
1.799032985669999718e+01 2.917506466186825520e-01 7.949489452984711546e-01 7.760892954554450274e-01 9.262649667541519305e-01
1.813023544334999926e+01 3.030109774248275212e-01 7.822059471891196214e-01 7.742326293915652302e-01 9.164971487246056370e-01
1.825000048249999907e+01 3.127270391734731092e-01 7.715341207370489673e-01 7.727513643704926327e-01 9.082241389465107728e-01
1.835000096499999955e+01 3.208838659362858170e-01 7.628681212804621081e-01 7.715672816355493291e-01 9.014084013332415157e-01
1.845000096500000097e+01 3.290663005156040377e-01 7.544223412524291295e-01 7.704277577146894096e-01 8.946614011057194560e-01
1.855000109845000011e+01 3.372666433667269592e-01 7.462099951162265432e-01 7.693327539182304164e-01 8.879833332452476968e-01
1.865000123189999925e+01 3.454729148230635261e-01 7.382396203067642659e-01 7.682804413752840622e-01 8.813738105990074345e-01
1.875000123190000068e+01 3.536756733669844666e-01 7.305167726131992501e-01 7.672702191574355401e-01 8.748322674024133772e-01
1.885482145930000186e+01 3.622558440102838784e-01 7.226998503040115152e-01 7.662546396613422184e-01 8.680497101853794639e-01
1.898247298669999950e+01 3.726380820008727834e-01 7.135725320047601183e-01 7.650722819535896724e-01 8.598946755352671056e-01
1.912765214335000152e+01 3.843373046124951564e-01 7.036209185597388505e-01 7.637988866578014902e-01 8.507410225350620081e-01
1.925000000000000355e+01 3.941435009601687023e-01 6.955795634173085329e-01 7.627870551608976202e-01 8.431243061592841315e-01
1.935000048250000404e+01 4.021060798492331889e-01 6.892936480128275534e-01 7.620010396485942250e-01 8.369772704405962216e-01
1.945000096499999742e+01 4.100122415233206086e-01 6.832313941663940016e-01 7.612480694664456315e-01 8.308930334378745730e-01
1.955000109845000011e+01 4.178648769952609809e-01 6.773921766611340489e-01 7.605282814246043799e-01 8.248707915865253204e-01
1.965000123189999570e+01 4.256653398977870983e-01 6.717763748032943294e-01 7.598414420566399485e-01 8.189096898459767848e-01
1.975000123190000068e+01 4.334159281801757135e-01 6.663864675557273909e-01 7.591880633528202971e-01 8.130092054519053590e-01
1.986821680430000114e+01 4.425000669936737241e-01 6.603459095231364318e-01 7.584556266682134229e-01 8.061182259453454346e-01
2.000166275585000264e+01 4.526218349878599057e-01 6.538793181834254842e-01 7.576831846579488161e-01 7.984383589525250180e-01
2.013344656750000183e+01 4.625111280669464975e-01 6.478983182316085943e-01 7.569551968880494641e-01 7.909512010299759588e-01
2.025000000000000355e+01 4.711576851409570166e-01 6.429360158417756210e-01 7.563752211146170801e-01 7.844009783313176110e-01
2.035000048250000049e+01 4.784825479252670100e-01 6.389667176756190781e-01 7.559101570679616078e-01 7.788561382395844390e-01
2.045000096500000097e+01 4.857027174561500127e-01 6.352388081892337279e-01 7.554738254352824089e-01 7.733697525784630766e-01
2.055000109845000011e+01 4.928112601503977785e-01 6.317497574558186280e-01 7.550676616786554662e-01 7.679421345505167418e-01
2.065000123189999925e+01 4.997972700312797167e-01 6.284911560399275565e-01 7.546915223881462964e-01 7.625733949278088453e-01
2.075000123190000068e+01 5.066675735170027561e-01 6.254557436634897716e-01 7.543478623388762960e-01 7.572643145799067277e-01
2.090000061595000247e+01 5.166938441035492380e-01 6.214013392245892886e-01 7.538759592019446121e-01 7.494383954861283392e-01
2.105000048249999978e+01 5.264325790195265586e-01 6.176832640298188792e-01 7.534718133736926227e-01 7.417075053537801610e-01
2.115000096500000026e+01 5.327837836202589106e-01 6.155469205365623475e-01 7.532458840448301718e-01 7.366520862218528531e-01
2.125000109845000296e+01 5.389937141943660359e-01 6.136485383008855043e-01 7.530490277270397437e-01 7.316671151678360019e-01
2.140000061594999892e+01 5.479470438794888931e-01 6.113676754655587020e-01 7.527784711844823784e-01 7.243629155370472361e-01
2.155000048250000333e+01 5.564628017291735063e-01 6.094787011632157858e-01 7.525395731915297537e-01 7.171812008232296698e-01
2.165000096500000026e+01 5.618697334366187235e-01 6.086224934173476431e-01 7.523897375870834958e-01 7.125221464615373312e-01
2.175000109845000296e+01 5.669606837980007974e-01 6.080145809063375317e-01 7.522159015516407532e-01 7.079419637844298618e-01
2.190000061595000247e+01 5.739048613251289677e-01 6.075246216950888067e-01 7.518881047406658080e-01 7.012108288856723215e-01
2.205000048250000333e+01 5.799671867548433779e-01 6.072149417270708005e-01 7.514663493520578053e-01 6.945416708815608242e-01
2.215000096500000026e+01 5.835458569828355646e-01 6.070816462537321767e-01 7.511533746435699044e-01 6.901253577616408563e-01
2.225000109844999940e+01 5.867654846089589427e-01 6.069304957422897440e-01 7.508255379015390529e-01 6.857168196042653374e-01
2.235025479345000221e+01 5.896582553848593866e-01 6.067217756522375049e-01 7.504938505374598723e-01 6.813021989131209377e-01
2.250025417750000045e+01 5.934668676549854638e-01 6.061949695083292955e-01 7.500131987024549751e-01 6.747133419418273048e-01
2.265000000000000213e+01 5.967286835089171682e-01 6.054996534378251916e-01 7.495764066387267111e-01 6.681552615009974661e-01
2.275000000000000355e+01 5.986434467498628065e-01 6.048498963736491651e-01 7.493143126575564361e-01 6.638045934343330678e-01
2.285000048250000049e+01 6.004001522107830224e-01 6.040706322618956126e-01 7.490747208570689430e-01 6.594788190119598159e-01
2.295000096500000097e+01 6.020242217808249308e-01 6.031642988025267549e-01 7.488566093469619656e-01 6.551800508007744606e-01
2.305000109845000011e+01 6.035445576533990941e-01 6.021405050281526394e-01 7.486613466104219405e-01 6.509105785252440324e-01
